id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
1039,20240316,9,20,3,Over,82967,59151,2024-03-16 08:00:00,user_57,2024-03-16,16,Saturday,3,2024,Site 9,East,-89,-99,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 3,OPEX,Software,60638
1093,20240317,13,20,3,Over,40419,7637,2024-03-17 08:00:00,user_15,2024-03-17,17,Sunday,3,2024,Site 13,North,1,-4,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 3,OPEX,Software,60638
22,20240317,20,22,3,Over,181369,85374,2024-03-17 08:00:00,user_26,2024-03-17,17,Sunday,3,2024,Site 20,South,-65,14,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 3,OPEX,Software,60638
1095,20240318,18,13,3,Under,126484,42840,2024-03-18 08:00:00,user_55,2024-03-18,18,Monday,3,2024,Site 18,North,-79,158,Project 13,Manager 3,On Hold,2024-02-17,2026-02-14,Account 3,OPEX,Software,60638
903,20240319,16,40,3,On Budget,83957,95187,2024-03-19 08:00:00,user_1,2024-03-19,19,Tuesday,3,2024,Site 16,East,70,136,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 3,OPEX,Software,60638
596,20240319,10,40,3,Over,88305,131365,2024-03-19 08:00:00,user_43,2024-03-19,19,Tuesday,3,2024,Site 10,West,-3,-38,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 3,OPEX,Software,60638
999,20240320,4,49,3,On Budget,141301,205214,2024-03-20 08:00:00,user_60,2024-03-20,20,Wednesday,3,2024,Site 4,North,61,36,Project 49,Manager 9,Active,2023-12-24,2026-01-26,Account 3,OPEX,Software,60638
572,20240320,18,23,3,On Budget,88324,141729,2024-03-20 08:00:00,user_24,2024-03-20,20,Wednesday,3,2024,Site 18,North,-79,158,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 3,OPEX,Software,60638
768,20240321,1,23,3,On Budget,129938,39150,2024-03-21 08:00:00,user_78,2024-03-21,21,Thursday,3,2024,Site 1,North,-84,-40,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 3,OPEX,Software,60638
424,20240322,9,15,3,Over,40680,208455,2024-03-22 08:00:00,user_14,2024-03-22,22,Friday,3,2024,Site 9,East,-89,-99,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 3,OPEX,Software,60638
1149,20240322,9,42,3,Over,190390,10502,2024-03-22 08:00:00,user_81,2024-03-22,22,Friday,3,2024,Site 9,East,-89,-99,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 3,OPEX,Software,60638
393,20240323,9,42,3,Over,150069,161548,2024-03-23 08:00:00,user_93,2024-03-23,23,Saturday,3,2024,Site 9,East,-89,-99,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 3,OPEX,Software,60638
981,20240324,12,2,3,Over,77712,155978,2024-03-24 08:00:00,user_46,2024-03-24,24,Sunday,3,2024,Site 12,North,-67,14,Project 2,Manager 6,Completed,2023-12-29,2026-01-30,Account 3,OPEX,Software,60638
314,20240324,9,26,3,Under,111437,124323,2024-03-24 08:00:00,user_32,2024-03-24,24,Sunday,3,2024,Site 9,East,-89,-99,Project 26,Manager 4,Active,2023-12-17,2026-01-31,Account 3,OPEX,Software,60638
542,20240325,19,29,3,Under,122196,86853,2024-03-25 08:00:00,user_64,2024-03-25,25,Monday,3,2024,Site 19,South,-16,-140,Project 29,Manager 9,Active,2023-12-29,2026-01-13,Account 3,OPEX,Software,60638
568,20240325,6,44,3,Over,50559,196696,2024-03-25 08:00:00,user_16,2024-03-25,25,Monday,3,2024,Site 6,South,-31,78,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 3,OPEX,Software,60638
927,20240326,7,44,3,On Budget,93000,196875,2024-03-26 08:00:00,user_66,2024-03-26,26,Tuesday,3,2024,Site 7,North,53,-79,Project 44,Manager 7,On Hold,2024-01-31,2026-02-23,Account 3,OPEX,Software,60638
448,20240327,17,24,3,Under,189690,177575,2024-03-27 08:00:00,user_76,2024-03-27,27,Wednesday,3,2024,Site 17,East,57,-82,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 3,OPEX,Software,60638
964,20240327,9,32,3,On Budget,99833,156322,2024-03-27 08:00:00,user_73,2024-03-27,27,Wednesday,3,2024,Site 9,East,-89,-99,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 3,OPEX,Software,60638
1042,20240328,9,33,3,Under,115328,161841,2024-03-28 08:00:00,user_95,2024-03-28,28,Thursday,3,2024,Site 9,East,-89,-99,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 3,OPEX,Software,60638
605,20240329,17,33,3,Under,100385,135640,2024-03-29 08:00:00,user_85,2024-03-29,29,Friday,3,2024,Site 17,East,57,-82,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 3,OPEX,Software,60638
906,20240329,4,10,22,Under,135420,50222,2024-03-29 08:00:00,user_86,2024-03-29,29,Friday,3,2024,Site 4,North,61,36,Project 10,Manager 5,Active,2023-12-02,2024-11-16,Account 22,CAPEX,Infrastructure,71468
599,20240330,12,9,22,On Budget,91917,129817,2024-03-30 08:00:00,user_58,2024-03-30,30,Saturday,3,2024,Site 12,North,-67,14,Project 9,Manager 8,Completed,2023-12-03,2025-06-29,Account 22,CAPEX,Infrastructure,71468
37,20240331,19,37,22,Over,27006,172492,2024-03-31 08:00:00,user_18,2024-03-31,31,Sunday,3,2024,Site 19,South,-16,-140,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 22,CAPEX,Infrastructure,71468
410,20240331,4,37,22,On Budget,35234,63874,2024-03-31 08:00:00,user_1,2024-03-31,31,Sunday,3,2024,Site 4,North,61,36,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 22,CAPEX,Infrastructure,71468
44,20240401,10,37,22,Under,108980,191436,2024-04-01 08:00:00,user_10,2024-04-01,1,Monday,4,2024,Site 10,West,-3,-38,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 22,CAPEX,Infrastructure,71468
249,20240401,18,21,22,Under,142750,102782,2024-04-01 08:00:00,user_23,2024-04-01,1,Monday,4,2024,Site 18,North,-79,158,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 22,CAPEX,Infrastructure,71468
202,20240402,3,21,22,Under,85346,120894,2024-04-02 08:00:00,user_92,2024-04-02,2,Tuesday,4,2024,Site 3,North,83,99,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 22,CAPEX,Infrastructure,71468
78,20240403,11,21,22,Over,47159,90456,2024-04-03 08:00:00,user_89,2024-04-03,3,Wednesday,4,2024,Site 11,South,-35,-8,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 22,CAPEX,Infrastructure,71468
315,20240403,8,20,22,Over,176372,174365,2024-04-03 08:00:00,user_12,2024-04-03,3,Wednesday,4,2024,Site 8,West,-34,49,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 22,CAPEX,Infrastructure,71468
243,20240404,12,22,22,Over,114193,157014,2024-04-04 08:00:00,user_93,2024-04-04,4,Thursday,4,2024,Site 12,North,-67,14,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 22,CAPEX,Infrastructure,71468
91,20240405,13,25,22,On Budget,44873,133847,2024-04-05 08:00:00,user_17,2024-04-05,5,Friday,4,2024,Site 13,North,1,-4,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 22,CAPEX,Infrastructure,71468
551,20240405,15,30,22,On Budget,137172,39294,2024-04-05 08:00:00,user_1,2024-04-05,5,Friday,4,2024,Site 15,North,6,-140,Project 30,Manager 10,Completed,2024-01-15,2026-01-04,Account 22,CAPEX,Infrastructure,71468
561,20240406,5,4,22,Over,57403,73986,2024-04-06 08:00:00,user_37,2024-04-06,6,Saturday,4,2024,Site 5,North,-83,-133,Project 4,Manager 4,Active,2023-12-08,2026-02-18,Account 22,CAPEX,Infrastructure,71468
140,20240407,20,40,22,On Budget,150945,10882,2024-04-07 08:00:00,user_85,2024-04-07,7,Sunday,4,2024,Site 20,South,-65,14,Project 40,Manager 8,Active,2023-12-11,2025-12-14,Account 22,CAPEX,Infrastructure,71468
660,20240407,1,1,22,Over,104464,156307,2024-04-07 08:00:00,user_42,2024-04-07,7,Sunday,4,2024,Site 1,North,-84,-40,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 22,CAPEX,Infrastructure,71468
341,20240408,3,27,22,Under,41484,170025,2024-04-08 08:00:00,user_31,2024-04-08,8,Monday,4,2024,Site 3,North,83,99,Project 27,Manager 2,Active,2023-12-12,2026-02-19,Account 22,CAPEX,Infrastructure,71468
937,20240408,10,27,22,On Budget,39610,128231,2024-04-08 08:00:00,user_54,2024-04-08,8,Monday,4,2024,Site 10,West,-3,-38,Project 27,Manager 2,Active,2023-12-12,2026-02-19,Account 22,CAPEX,Infrastructure,71468
16,20240409,14,5,22,Under,168356,86291,2024-04-09 08:00:00,user_16,2024-04-09,9,Tuesday,4,2024,Site 14,East,-79,55,Project 5,Manager 5,On Hold,2023-12-13,2026-01-28,Account 22,CAPEX,Infrastructure,71468
75,20240410,3,15,22,On Budget,158910,9438,2024-04-10 08:00:00,user_35,2024-04-10,10,Wednesday,4,2024,Site 3,North,83,99,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 22,CAPEX,Infrastructure,71468
1112,20240410,17,39,22,Over,190179,17217,2024-04-10 08:00:00,user_59,2024-04-10,10,Wednesday,4,2024,Site 17,East,57,-82,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 22,CAPEX,Infrastructure,71468
890,20240411,7,42,22,On Budget,125159,181754,2024-04-11 08:00:00,user_20,2024-04-11,11,Thursday,4,2024,Site 7,North,53,-79,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 22,CAPEX,Infrastructure,71468
970,20240412,10,18,22,On Budget,185445,99033,2024-04-12 08:00:00,user_69,2024-04-12,12,Friday,4,2024,Site 10,West,-3,-38,Project 18,Manager 9,Completed,2023-12-15,2026-02-21,Account 22,CAPEX,Infrastructure,71468
655,20240412,4,6,22,On Budget,134149,164911,2024-04-12 08:00:00,user_98,2024-04-12,12,Friday,4,2024,Site 4,North,61,36,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 22,CAPEX,Infrastructure,71468
469,20240413,4,6,22,Under,146937,112524,2024-04-13 08:00:00,user_30,2024-04-13,13,Saturday,4,2024,Site 4,North,61,36,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 22,CAPEX,Infrastructure,71468
1021,20240414,16,14,22,On Budget,127498,74237,2024-04-14 08:00:00,user_69,2024-04-14,14,Sunday,4,2024,Site 16,East,70,136,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 22,CAPEX,Infrastructure,71468
574,20240414,8,14,22,Under,91787,98580,2024-04-14 08:00:00,user_28,2024-04-14,14,Sunday,4,2024,Site 8,West,-34,49,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 22,CAPEX,Infrastructure,71468
205,20240415,17,48,22,Over,13163,41428,2024-04-15 08:00:00,user_87,2024-04-15,15,Monday,4,2024,Site 17,East,57,-82,Project 48,Manager 8,On Hold,2024-01-29,2026-02-22,Account 22,CAPEX,Infrastructure,71468
384,20240415,3,24,22,On Budget,48391,17575,2024-04-15 08:00:00,user_81,2024-04-15,15,Monday,4,2024,Site 3,North,83,99,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 22,CAPEX,Infrastructure,71468
290,20240416,20,50,22,Under,67102,83105,2024-04-16 08:00:00,user_85,2024-04-16,16,Tuesday,4,2024,Site 20,South,-65,14,Project 50,Manager 3,Completed,2024-02-03,2026-02-04,Account 22,CAPEX,Infrastructure,71468
195,20240417,6,50,22,Under,187292,129444,2024-04-17 08:00:00,user_24,2024-04-17,17,Wednesday,4,2024,Site 6,South,-31,78,Project 50,Manager 3,Completed,2024-02-03,2026-02-04,Account 22,CAPEX,Infrastructure,71468
965,20240417,9,41,22,Under,186992,35348,2024-04-17 08:00:00,user_66,2024-04-17,17,Wednesday,4,2024,Site 9,East,-89,-99,Project 41,Manager 4,Active,2024-01-01,2026-02-05,Account 22,CAPEX,Infrastructure,71468
1031,20240418,4,34,22,On Budget,142693,70009,2024-04-18 08:00:00,user_12,2024-04-18,18,Thursday,4,2024,Site 4,North,61,36,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 22,CAPEX,Infrastructure,71468
813,20240419,4,34,22,Over,58788,193941,2024-04-19 08:00:00,user_59,2024-04-19,19,Friday,4,2024,Site 4,North,61,36,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 22,CAPEX,Infrastructure,71468
760,20240419,13,34,22,On Budget,168977,183967,2024-04-19 08:00:00,user_54,2024-04-19,19,Friday,4,2024,Site 13,North,1,-4,Project 34,Manager 6,Active,2024-01-01,2026-02-07,Account 22,CAPEX,Infrastructure,71468
332,20240420,17,11,22,Under,49433,40396,2024-04-20 08:00:00,user_39,2024-04-20,20,Saturday,4,2024,Site 17,East,57,-82,Project 11,Manager 9,Completed,2024-03-21,2026-02-09,Account 22,CAPEX,Infrastructure,71468
992,20240421,4,10,13,Under,187199,158811,2024-04-21 08:00:00,user_95,2024-04-21,21,Sunday,4,2024,Site 4,North,61,36,Project 10,Manager 5,Active,2023-12-02,2024-11-16,Account 13,OPEX,Infrastructure,75668
113,20240421,9,38,13,On Budget,102379,32402,2024-04-21 08:00:00,user_30,2024-04-21,21,Sunday,4,2024,Site 9,East,-89,-99,Project 38,Manager 5,On Hold,2023-12-04,2025-09-17,Account 13,OPEX,Infrastructure,75668
732,20240422,3,37,13,On Budget,61999,196483,2024-04-22 08:00:00,user_93,2024-04-22,22,Monday,4,2024,Site 3,North,83,99,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 13,OPEX,Infrastructure,75668
90,20240422,8,37,13,Over,112682,15441,2024-04-22 08:00:00,user_96,2024-04-22,22,Monday,4,2024,Site 8,West,-34,49,Project 37,Manager 6,Active,2024-03-01,2025-12-04,Account 13,OPEX,Infrastructure,75668
480,20240423,13,3,13,Under,186014,66279,2024-04-23 08:00:00,user_96,2024-04-23,23,Tuesday,4,2024,Site 13,North,1,-4,Project 3,Manager 2,On Hold,2024-01-14,2026-02-11,Account 13,OPEX,Infrastructure,75668
79,20240424,10,43,13,On Budget,14619,123229,2024-04-24 08:00:00,user_41,2024-04-24,24,Wednesday,4,2024,Site 10,West,-3,-38,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 13,OPEX,Infrastructure,75668
612,20240424,17,17,13,Over,140363,110389,2024-04-24 08:00:00,user_45,2024-04-24,24,Wednesday,4,2024,Site 17,East,57,-82,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 13,OPEX,Infrastructure,75668
688,20240425,18,28,13,Over,47800,191416,2024-04-25 08:00:00,user_50,2024-04-25,25,Thursday,4,2024,Site 18,North,-79,158,Project 28,Manager 9,Active,2023-12-07,2026-02-15,Account 13,OPEX,Infrastructure,75668
565,20240426,2,25,13,Under,184607,85960,2024-04-26 08:00:00,user_7,2024-04-26,26,Friday,4,2024,Site 2,South,-33,-109,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 13,OPEX,Infrastructure,75668
699,20240426,7,31,13,On Budget,86817,88689,2024-04-26 08:00:00,user_81,2024-04-26,26,Friday,4,2024,Site 7,North,53,-79,Project 31,Manager 4,On Hold,2023-12-08,2026-01-25,Account 13,OPEX,Infrastructure,75668
94,20240427,20,45,13,On Budget,26054,90131,2024-04-27 08:00:00,user_69,2024-04-27,27,Saturday,4,2024,Site 20,South,-65,14,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 13,OPEX,Infrastructure,75668
886,20240428,10,45,13,Over,170312,184575,2024-04-28 08:00:00,user_63,2024-04-28,28,Sunday,4,2024,Site 10,West,-3,-38,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 13,OPEX,Infrastructure,75668
73,20240428,10,45,13,Under,136195,145552,2024-04-28 08:00:00,user_57,2024-04-28,28,Sunday,4,2024,Site 10,West,-3,-38,Project 45,Manager 4,Active,2024-01-17,2026-02-17,Account 13,OPEX,Infrastructure,75668
451,20240429,19,12,13,Under,197412,184485,2024-04-29 08:00:00,user_17,2024-04-29,29,Monday,4,2024,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 13,OPEX,Infrastructure,75668
611,20240429,19,12,13,On Budget,104226,99760,2024-04-29 08:00:00,user_84,2024-04-29,29,Monday,4,2024,Site 19,South,-16,-140,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 13,OPEX,Infrastructure,75668
913,20240430,15,12,13,Under,40757,123993,2024-04-30 08:00:00,user_81,2024-04-30,30,Tuesday,4,2024,Site 15,North,6,-140,Project 12,Manager 10,Completed,2023-12-10,2026-01-26,Account 13,OPEX,Infrastructure,75668
630,20240501,17,1,13,On Budget,58849,184293,2024-05-01 08:00:00,user_53,2024-05-01,1,Wednesday,5,2024,Site 17,East,57,-82,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 13,OPEX,Infrastructure,75668
1044,20240501,5,1,13,Over,169704,84097,2024-05-01 08:00:00,user_74,2024-05-01,1,Wednesday,5,2024,Site 5,North,-83,-133,Project 1,Manager 5,Completed,2023-12-12,2026-02-18,Account 13,OPEX,Infrastructure,75668
428,20240502,8,23,13,On Budget,17832,181519,2024-05-02 08:00:00,user_34,2024-05-02,2,Thursday,5,2024,Site 8,West,-34,49,Project 23,Manager 6,Active,2024-01-21,2025-12-15,Account 13,OPEX,Infrastructure,75668
754,20240503,13,15,13,On Budget,191040,30110,2024-05-03 08:00:00,user_63,2024-05-03,3,Friday,5,2024,Site 13,North,1,-4,Project 15,Manager 7,On Hold,2024-02-21,2026-02-20,Account 13,OPEX,Infrastructure,75668
808,20240503,19,39,13,Over,161025,34630,2024-05-03 08:00:00,user_91,2024-05-03,3,Friday,5,2024,Site 19,South,-16,-140,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 13,OPEX,Infrastructure,75668
358,20240504,11,39,13,On Budget,107903,157879,2024-05-04 08:00:00,user_45,2024-05-04,4,Saturday,5,2024,Site 11,South,-35,-8,Project 39,Manager 9,Active,2023-12-13,2026-01-28,Account 13,OPEX,Infrastructure,75668
1126,20240505,12,42,13,Over,84044,26093,2024-05-05 08:00:00,user_69,2024-05-05,5,Sunday,5,2024,Site 12,North,-67,14,Project 42,Manager 6,Completed,2023-12-14,2026-01-29,Account 13,OPEX,Infrastructure,75668
672,20240505,15,6,13,On Budget,80110,125569,2024-05-05 08:00:00,user_19,2024-05-05,5,Sunday,5,2024,Site 15,North,6,-140,Project 6,Manager 6,Active,2023-12-27,2026-01-30,Account 13,OPEX,Infrastructure,75668
727,20240506,18,14,13,On Budget,71607,98374,2024-05-06 08:00:00,user_58,2024-05-06,6,Monday,5,2024,Site 18,North,-79,158,Project 14,Manager 1,Active,2023-12-15,2026-01-10,Account 13,OPEX,Infrastructure,75668
499,20240506,14,26,13,On Budget,14258,156836,2024-05-06 08:00:00,user_25,2024-05-06,6,Monday,5,2024,Site 14,East,-79,55,Project 26,Manager 4,Active,2023-12-17,2026-01-31,Account 13,OPEX,Infrastructure,75668
604,20240507,5,24,13,Over,159560,196211,2024-05-07 08:00:00,user_18,2024-05-07,7,Tuesday,5,2024,Site 5,North,-83,-133,Project 24,Manager 1,On Hold,2023-12-18,2026-02-23,Account 13,OPEX,Infrastructure,75668
888,20240508,8,32,13,Over,146702,172665,2024-05-08 08:00:00,user_64,2024-05-08,8,Wednesday,5,2024,Site 8,West,-34,49,Project 32,Manager 6,Completed,2023-12-30,2026-02-24,Account 13,OPEX,Infrastructure,75668
627,20240508,16,50,13,Under,159415,198351,2024-05-08 08:00:00,user_13,2024-05-08,8,Wednesday,5,2024,Site 16,East,70,136,Project 50,Manager 3,Completed,2024-02-03,2026-02-04,Account 13,OPEX,Infrastructure,75668
543,20240509,1,7,13,Under,14393,150048,2024-05-09 08:00:00,user_1,2024-05-09,9,Thursday,5,2024,Site 1,North,-84,-40,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 13,OPEX,Infrastructure,75668
238,20240510,5,7,13,Under,93889,150232,2024-05-10 08:00:00,user_97,2024-05-10,10,Friday,5,2024,Site 5,North,-83,-133,Project 7,Manager 6,Completed,2023-12-31,2026-02-25,Account 13,OPEX,Infrastructure,75668
584,20240510,15,41,13,Under,87943,8427,2024-05-10 08:00:00,user_87,2024-05-10,10,Friday,5,2024,Site 15,North,6,-140,Project 41,Manager 4,Active,2024-01-01,2026-02-05,Account 13,OPEX,Infrastructure,75668
487,20240511,15,33,13,On Budget,37472,182565,2024-05-11 08:00:00,user_31,2024-05-11,11,Saturday,5,2024,Site 15,North,6,-140,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 13,OPEX,Infrastructure,75668
361,20240512,5,33,13,Under,161349,40141,2024-05-12 08:00:00,user_50,2024-05-12,12,Sunday,5,2024,Site 5,North,-83,-133,Project 33,Manager 2,Active,2024-02-07,2026-03-01,Account 13,OPEX,Infrastructure,75668
1077,20240512,7,11,13,Under,79694,173651,2024-05-12 08:00:00,user_20,2024-05-12,12,Sunday,5,2024,Site 7,North,53,-79,Project 11,Manager 9,Completed,2024-03-21,2026-02-09,Account 13,OPEX,Infrastructure,75668
1147,20240513,15,10,28,On Budget,90253,27413,2024-05-13 08:00:00,user_86,2024-05-13,13,Monday,5,2024,Site 15,North,6,-140,Project 10,Manager 5,Active,2023-12-02,2024-11-16,Account 28,CAPEX,Hardware,73692
174,20240513,3,19,28,Over,138087,206080,2024-05-13 08:00:00,user_95,2024-05-13,13,Monday,5,2024,Site 3,North,83,99,Project 19,Manager 5,Completed,2023-12-05,2026-01-21,Account 28,CAPEX,Hardware,73692
160,20240514,20,21,28,On Budget,87873,43572,2024-05-14 08:00:00,user_9,2024-05-14,14,Tuesday,5,2024,Site 20,South,-65,14,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 28,CAPEX,Hardware,73692
228,20240515,5,21,28,On Budget,88706,196466,2024-05-15 08:00:00,user_52,2024-05-15,15,Wednesday,5,2024,Site 5,North,-83,-133,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 28,CAPEX,Hardware,73692
681,20240515,12,21,28,Under,127471,145710,2024-05-15 08:00:00,user_71,2024-05-15,15,Wednesday,5,2024,Site 12,North,-67,14,Project 21,Manager 3,On Hold,2023-12-21,2026-02-10,Account 28,CAPEX,Hardware,73692
181,20240516,4,46,28,On Budget,37683,78727,2024-05-16 08:00:00,user_98,2024-05-16,16,Thursday,5,2024,Site 4,North,61,36,Project 46,Manager 8,Active,2024-01-12,2026-01-23,Account 28,CAPEX,Hardware,73692
607,20240517,19,43,28,Over,197916,195890,2024-05-17 08:00:00,user_46,2024-05-17,17,Friday,5,2024,Site 19,South,-16,-140,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 28,CAPEX,Hardware,73692
753,20240517,9,43,28,On Budget,99429,32283,2024-05-17 08:00:00,user_38,2024-05-17,17,Friday,5,2024,Site 9,East,-89,-99,Project 43,Manager 1,On Hold,2023-12-05,2025-12-31,Account 28,CAPEX,Hardware,73692
1034,20240518,14,17,28,On Budget,19660,132544,2024-05-18 08:00:00,user_48,2024-05-18,18,Saturday,5,2024,Site 14,East,-79,55,Project 17,Manager 5,On Hold,2024-02-14,2026-02-12,Account 28,CAPEX,Hardware,73692
66,20240519,15,20,28,On Budget,117415,84053,2024-05-19 08:00:00,user_80,2024-05-19,19,Sunday,5,2024,Site 15,North,6,-140,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 28,CAPEX,Hardware,73692
213,20240519,10,20,28,Over,191596,190007,2024-05-19 08:00:00,user_23,2024-05-19,19,Sunday,5,2024,Site 10,West,-3,-38,Project 20,Manager 1,On Hold,2023-12-06,2026-01-24,Account 28,CAPEX,Hardware,73692
92,20240520,19,22,28,Over,120423,30138,2024-05-20 08:00:00,user_59,2024-05-20,20,Monday,5,2024,Site 19,South,-16,-140,Project 22,Manager 9,On Hold,2023-12-06,2026-02-14,Account 28,CAPEX,Hardware,73692
192,20240520,1,25,28,Under,16412,170637,2024-05-20 08:00:00,user_48,2024-05-20,20,Monday,5,2024,Site 1,North,-84,-40,Project 25,Manager 1,Active,2023-12-22,2026-02-16,Account 28,CAPEX,Hardware,73692
